time,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last
85585,12.6426,11.3184,12.3555,4.08,12.361,7.9,11.97062129,11.4072,12.361,12.361
85586,12.6426,11.3184,12.3555,4.08,12.3648,5.71,11.97062428,11.4063,12.3648,12.3648
85587,12.6426,11.3184,12.3553,55.64,12.3596,14.05,11.97062827,11.4063,12.3596,12.3596
85588,12.6426,11.3184,12.3548,4.08,12.363,12.79,11.97062948,11.4063,12.363,12.363
85589,12.6426,11.3184,12.3548,4.08,12.3649,482.15,11.97066482,11.4063,12.3649,12.3649
85590,12.6426,11.3184,12.3548,4.08,12.3649,467.14,11.97066605,11.4063,12.3649,12.3649
85592,12.6426,11.3184,12.3548,4.08,12.3649,452.11,11.97066728,11.4063,12.3649,12.3649
85593,12.6426,11.3184,12.36,13.23,12.3649,422.06,11.97067057,11.4063,12.3649,12.3649
85594,12.6426,11.3184,12.3601,4.08,12.3649,407.03,11.97070482,11.4064,12.3649,12.3649
85595,12.6426,11.3184,12.36,9.99,12.3649,391.96,11.9707063,11.4064,12.36,12.36
85597,12.6426,11.3184,12.3601,4.76,12.3649,376.93,11.97070999,11.4047,12.3649,12.3649
85598,12.6426,11.3184,12.3603,4.56,12.3649,354.0,11.97071122,11.4047,12.3649,12.3649
85599,12.6426,11.3184,12.366,36.57,12.3674,259.0,11.9707473,11.4047,12.3674,12.3674
85600,12.6426,11.3184,12.366,36.57,12.3683,97.62,11.97078576,11.401,12.3683,12.3683
85601,12.6426,11.3184,12.3639,4.08,12.3697,354.0,11.97080407,11.4052,12.3683,12.3683
85603,12.6426,11.3184,12.3639,4.26,12.3714,354.0,11.97080686,11.4052,12.3755,12.3755
85604,12.6426,11.3184,12.3641,1.02,12.3713,4.44,11.97081227,11.4052,12.364,12.364
85605,12.6426,11.3184,12.3642,0.62,12.375,3.46,11.97081966,11.4034,12.3642,12.3642
85606,12.6426,11.3184,12.364,1.94,12.3706,17.98,11.9708448,11.4048,12.3708,12.3708
85608,12.6426,11.3184,12.3602,4.08,12.3704,17.69,11.97084618,11.4048,12.3705,12.3705
85609,12.6426,11.3184,12.3604,4.08,12.3705,28.89,11.97084919,11.4048,12.3704,12.3704
85610,12.6426,11.3184,12.3642,0.62,12.375,3.46,11.97085199,11.4048,12.3751,12.3751
85611,12.6426,11.3184,12.3613,22.75,12.3748,33.86,11.97085739,11.4048,12.3613,12.3613
85612,12.6426,11.3184,12.3716,28.94,12.3749,10.99,11.97092093,11.4077,12.3749,12.3749
85613,12.6426,11.3184,12.3643,61.73,12.3751,26.39,11.9709284,11.4077,12.3659,12.3659
85615,12.6426,11.3184,12.3644,2.3,12.375,2.87,11.97093546,11.4063,12.3751,12.3751
85616,12.6426,11.3184,12.3588,37.73,12.3727,14.79,11.97101154,11.4005,12.3588,12.3588
85618,12.6426,11.3184,12.358,18.86,12.3713,47.64,11.97101426,11.4005,12.3713,12.3713
85619,12.6426,11.3184,12.3668,4.3,12.3704,41.71,11.97108968,11.4031,12.3668,12.3668
85620,12.6426,11.3184,12.3665,26.92,12.3704,26.68,11.97109269,11.403,12.3704,12.3704
85621,12.6426,11.3184,12.3599,64.76,12.3665,22.87,11.9710974,11.403,12.3665,12.3665
85622,12.6426,11.3184,12.3662,24.54,12.3715,8.23,11.97110322,11.3999,12.3716,12.3716
85623,12.6426,11.3184,12.3665,3.68,12.3716,65.58,11.97111092,11.4025,12.3716,12.3716
85625,12.6426,11.3184,12.3665,31.95,12.3713,51.61,11.9711514,11.4026,12.3626,12.3626
85626,12.6426,11.3184,12.358,0.83,12.3709,29.46,11.97115568,11.4026,12.3709,12.3709
85628,12.6426,11.3184,12.3615,5.13,12.3709,17.83,11.97115692,11.4026,12.3702,12.3702
85629,12.6426,11.3184,12.3566,5.13,12.3703,75.22,11.97116025,11.4026,12.3703,12.3703
85630,12.6426,11.3184,12.3528,60.57,12.3694,15.66,11.97117081,11.4021,12.3694,12.3694
85631,12.6426,11.3184,12.3586,32.1,12.3677,5.13,11.97119276,11.403,12.3678,12.3678
85632,12.6426,11.3184,12.3663,4.93,12.3676,292.95,11.97119947,11.4031,12.3663,12.3663
85633,12.6426,11.3184,12.3581,5.38,12.3673,13.88,11.97120235,11.4031,12.3673,12.3673
85635,12.6426,11.3184,12.3648,32.75,12.3673,13.88,11.97120536,11.4,12.3672,12.3672
85636,12.6426,11.3184,12.3557,59.66,12.3674,143.74,11.97122569,11.4042,12.3674,12.3674
85637,12.6426,11.3184,12.3589,62.78,12.3716,7.29,11.97123024,11.4028,12.3716,12.3716
85638,12.6426,11.3184,12.3602,5.33,12.367,31.66,11.9712315,11.4028,12.3758,12.3758
85640,12.6426,11.3184,12.3625,61.98,12.3759,11.18,11.9712358,11.4029,12.376,12.376
85641,12.6426,11.3184,12.363,5.31,12.3761,259.0,11.97123707,11.4029,12.3761,12.3761
85642,12.6426,11.3184,12.3672,5.04,12.376,62.8,11.9712396,11.4029,12.376,12.376
85643,12.6426,11.3184,12.3672,5.04,12.376,47.79,11.97124263,11.4029,12.376,12.376
85644,12.6426,11.3184,12.3672,5.04,12.3761,228.96,11.97124516,11.4029,12.3761,12.3761
85645,12.6426,11.3184,12.3693,4.71,12.3761,203.18,11.97124981,11.4031,12.3761,12.3761
85647,12.6426,11.3184,12.3655,4.71,12.3761,188.17,11.97125107,11.4031,12.3761,12.3761
85648,12.6426,11.3184,12.3655,4.71,12.3761,173.13,11.97125537,11.403,12.376,12.376
85649,12.6426,11.3184,12.3655,4.71,12.3761,158.12,11.97125663,11.403,12.3761,12.3761
85650,12.6426,11.3184,12.3655,4.71,12.3761,152.4,11.97126093,11.403,12.3761,12.3761
85651,12.6426,11.3184,12.3655,4.71,12.3761,137.4,11.97126219,11.403,12.3761,12.3761
85652,12.6426,11.3184,12.3656,12.38,12.3762,164.95,11.97126649,11.4029,12.3762,12.3762
85654,12.6426,11.3184,12.3692,33.48,12.3762,164.95,11.97126776,11.4029,12.3758,12.3758
85655,12.6426,11.3184,12.3656,12.45,12.3744,22.53,11.97127079,11.4055,12.3762,12.3762
85656,12.6426,11.3184,12.3656,12.45,12.3762,134.87,11.97127331,11.4055,12.3762,12.3762
85657,12.6426,11.3184,12.3657,63.61,12.3762,104.79,11.97127761,11.4034,12.3762,12.3762
85659,12.6426,11.3184,12.3657,63.61,12.3762,89.73,11.97127887,11.4034,12.3762,12.3762
85660,12.6426,11.3184,12.3657,63.61,12.3762,59.66,11.97130153,11.4037,12.3762,12.3762
85661,12.6426,11.3184,12.3733,34.25,12.3762,44.65,11.97130279,11.4037,12.3762,12.3762
85662,12.6426,11.3184,12.3657,63.61,12.3761,185.46,11.97130832,11.4045,12.3761,12.3761
85663,12.6426,11.3184,12.3656,12.45,12.3761,155.42,11.97136664,11.4142,12.3761,12.3761
85665,12.6426,11.3184,12.3656,12.45,12.376,25.87,11.97136966,11.4143,12.376,12.376
85666,12.6426,11.3184,12.3655,4.71,12.3759,278.06,11.97138512,11.4132,12.3759,12.3759
85667,12.6426,11.3184,12.3655,4.71,12.3753,14.15,11.97139457,11.4133,12.3756,12.3756
85668,12.6426,11.3184,12.3655,4.71,12.3753,14.15,11.97139761,11.4132,12.3751,12.3751
85669,12.6426,11.3184,12.3656,12.95,12.3757,266.81,11.97140014,11.4132,12.3757,12.3757
85670,12.6426,11.3184,12.3667,31.76,12.376,25.87,11.97140335,11.4132,12.3757,12.3757
85672,12.6426,11.3184,12.3655,4.71,12.3765,122.39,11.97140775,11.4132,12.3764,12.3764
85673,12.6426,11.3184,12.3656,12.95,12.3765,92.34,11.97141027,11.4132,12.3765,12.3765
85675,12.6426,11.3184,12.3656,12.95,12.3765,77.29,11.97141154,11.4132,12.3765,12.3765
85676,12.6426,11.3184,12.3656,12.95,12.3768,367.04,11.97141581,11.4132,12.3765,12.3765
85677,12.6426,11.3184,12.3661,60.95,12.3768,350.21,11.97141881,11.4132,12.3768,12.3768
85678,12.6426,11.3184,12.3663,59.0,12.3781,62.79,11.97142426,11.4132,12.3781,12.3781
85680,12.6426,11.3184,12.3663,59.0,12.3785,24.25,11.97142727,11.4132,12.3781,12.3781
85681,12.6426,11.3184,12.3663,59.0,12.3728,28.77,11.97142854,11.4132,12.3785,12.3785
85682,12.6426,11.3184,12.367,5.82,12.3785,2.37,11.9714602,11.409,12.3785,12.3785
85683,12.6426,11.3184,12.3701,4.08,12.3797,11.61,11.97146255,11.413,12.3797,12.3797
85685,12.6426,11.3184,12.3705,4.08,12.3797,0.04,11.97146411,11.413,12.3797,12.3797
85686,12.6426,11.3184,12.3696,4.08,12.3818,4.09,11.97146842,11.4103,12.3818,12.3818
85687,12.6426,11.3184,12.3696,4.08,12.3817,62.75,11.9714697,11.4103,12.3817,12.3817
85688,12.6426,11.3184,12.3696,4.08,12.3817,47.73,11.97147098,11.4103,12.3817,12.3817
85689,12.6426,11.3184,12.3699,4.08,12.382,61.59,11.97147226,11.4103,12.3817,12.3817
85691,12.6426,11.3184,12.3706,4.08,12.382,29.99,11.97147482,11.4103,12.382,12.382
85692,12.6426,11.3184,12.3706,4.08,12.3818,44.11,11.97148104,11.4103,12.3713,12.3713
85693,12.6426,11.3184,12.3706,4.08,12.3818,29.1,11.97148232,11.4103,12.3818,12.3818
85694,12.6426,11.3184,12.3706,4.08,12.3772,22.07,11.97148544,11.4103,12.3738,12.3738
85695,12.6426,11.3184,12.3702,4.08,12.3807,9.32,11.9714867,11.4103,12.3772,12.3772
85696,12.6426,11.3184,12.3706,4.08,12.3805,8.24,11.97149069,11.4178,12.3806,12.3806
85698,12.6426,11.3184,12.371,99.51,12.3806,452.26,11.97150166,11.417,12.3806,12.3806
85699,12.6426,11.3184,12.3712,4.08,12.3777,25.99,11.97150294,11.417,12.3806,12.3806
85700,12.6426,11.3184,12.3711,59.54,12.3803,4.08,11.97150604,11.417,12.3735,12.3735
85701,12.6426,11.3184,12.3715,55.87,12.3813,4.08,11.97150798,11.417,12.3715,12.3715
85702,12.6426,11.3184,12.3743,0.61,12.3815,3.47,11.97150955,11.417,12.3743,12.3743
85703,12.6426,11.3184,12.3743,4.08,12.3816,452.2,11.97151083,11.417,12.3816,12.3816
85705,12.6426,11.3184,12.3747,4.08,12.3816,422.2,11.97151339,11.417,12.3816,12.3816
85706,12.6426,11.3184,12.3747,4.08,12.3816,407.19,11.97151467,11.417,12.3816,12.3816
85707,12.6426,11.3184,12.3749,4.08,12.3806,122.77,11.97151594,11.417,12.3806,12.3806
85708,12.6426,11.3184,12.375,4.08,12.3806,111.81,11.97152283,11.417,12.3806,12.3806
85709,12.6426,11.3184,12.3754,4.08,12.3806,100.85,11.9715245,11.417,12.3806,12.3806
85711,12.6426,11.3184,12.3757,4.08,12.3806,85.85,11.97152578,11.417,12.3806,12.3806
85712,12.6426,11.3184,12.376,4.08,12.3841,26.63,11.97153316,11.417,12.382,12.382
85713,12.6426,11.3184,12.3762,4.07,12.3844,122.0,11.97153444,11.417,12.3841,12.3841
85714,12.6426,11.3184,12.3769,4.07,12.3844,106.98,11.9715358,11.417,12.3844,12.3844
85715,12.6426,11.3184,12.3772,4.07,12.3844,91.95,11.97153709,11.417,12.3844,12.3844
85716,12.6426,11.3184,12.3771,4.08,12.3825,52.28,11.97155785,11.4166,12.377,12.377
85718,12.6426,11.3184,12.366,12.55,12.3771,4.08,11.97156306,11.4166,12.3772,12.3772
85719,12.6426,11.3184,12.3683,102.64,12.3801,63.23,11.97157423,11.4166,12.3803,12.3803
85720,12.6426,11.3184,12.369,4.12,12.3813,58.73,11.97157551,11.4166,12.3801,12.3801
85721,12.6426,11.3184,12.37,5.66,12.3835,53.45,11.97157752,11.4166,12.3839,12.3839
85723,12.6426,11.3184,12.3705,4.1,12.3827,40.71,11.97157881,11.4166,12.3835,12.3835
85724,12.6426,11.3184,12.3705,4.1,12.3827,25.69,11.97158044,11.4115,12.3827,12.3827
85725,12.6426,11.3184,12.371,4.08,12.3827,10.66,11.97158172,11.4115,12.3827,12.3827
85726,12.6426,11.3184,12.3715,4.08,12.3828,6.16,11.97158315,11.4153,12.383,12.383
85727,12.6426,11.3184,12.3726,4.08,12.383,58.33,11.97158443,11.4153,12.383,12.383
85728,12.6426,11.3184,12.3726,4.08,12.383,43.31,11.97158571,11.4153,12.383,12.383
85730,12.6426,11.3184,12.3726,4.08,12.3843,464.98,11.971587,11.4153,12.3843,12.3843
85731,12.6426,11.3184,12.3729,4.07,12.3843,449.98,11.97158829,11.4153,12.3843,12.3843
85732,12.6426,11.3184,12.3729,4.07,12.3843,434.95,11.97158958,11.4153,12.3843,12.3843
85733,12.6426,11.3184,12.3729,4.07,12.3843,419.92,11.97159086,11.4153,12.3843,12.3843
85734,12.6426,11.3184,12.3729,4.07,12.3843,404.9,11.97159215,11.4153,12.3843,12.3843
85735,12.6426,11.3184,12.3721,4.07,12.3843,389.88,11.97159344,11.4153,12.3843,12.3843
